workout,start,end,exercise,weight,extraWeight,assistingWeight,distanceFT,reps,warmup,max,fail,checked,setComment,workoutComment,form,sleep,calories,stress
"Tuesday Morning: Back, Biceps, Abs etc.",1.7677E+12,1.76771E+12,Pull-up (Assisted),,,55,,8,FALSE,FALSE,FALSE,1.7677E+12,,,,,,
"Tuesday Morning: Back, Biceps, Abs etc.",1.7677E+12,1.76771E+12,Bicep Curl (Machine),50,,,,12,FALSE,FALSE,FALSE,1.7677E+12,,,,,,
"Tuesday Morning: Back, Biceps, Abs etc.",1.7677E+12,1.76771E+12,Bicep Curl (Machine),55,,,,10,FALSE,FALSE,FALSE,1.7677E+12,,,,,,
"Tuesday Morning: Back, Biceps, Abs etc.",1.7677E+12,1.76771E+12,Bicep Curl (Machine),55,,,,12,FALSE,FALSE,FALSE,1.7677E+12,,,,,,
"Tuesday Morning: Back, Biceps, Abs etc.",1.7677E+12,1.76771E+12,Leg Raise (Capt Chair),,0,,,15,FALSE,FALSE,FALSE,1.7677E+12,,,,,,
"Tuesday Morning: Back, Biceps, Abs etc.",1.7677E+12,1.76771E+12,Leg Raise (Capt Chair),,0,,,15,FALSE,FALSE,FALSE,1.7677E+12,,,,,,
"Tuesday Morning: Back, Biceps, Abs etc.",1.7677E+12,1.76771E+12,Leg Raise (Capt Chair),,0,,,15,FALSE,FALSE,FALSE,1.7677E+12,,,,,,
"Tuesday Morning: Back, Biceps, Abs etc.",1.7677E+12,1.76771E+12,Row (Seated Cable),70,,,,12,FALSE,FALSE,FALSE,1.7677E+12,,,,,,
"Tuesday Morning: Back, Biceps, Abs etc.",1.7677E+12,1.76771E+12,Row (Seated Cable),70,,,,12,FALSE,FALSE,FALSE,1.7677E+12,,,,,,
"Tuesday Morning: Back, Biceps, Abs etc.",1.7677E+12,1.76771E+12,Row (Seated Cable),70,,,,10,FALSE,FALSE,FALSE,1.7677E+12,,,,,,
"Tuesday Morning: Back, Biceps, Abs etc.",1.7677E+12,1.76771E+12,Bicep Curl (Machine),40,,,,12,FALSE,FALSE,FALSE,1.7677E+12,,,,,,
"Tuesday Morning: Back, Biceps, Abs etc.",1.7677E+12,1.76771E+12,Bicep Curl (Machine),55,,,,10,FALSE,FALSE,FALSE,1.7677E+12,,,,,,
"Tuesday Morning: Back, Biceps, Abs etc.",1.7677E+12,1.76771E+12,Bicep Curl (Machine),60,,,,9,FALSE,FALSE,FALSE,1.76771E+12,,,,,,
"Tuesday Morning: Back, Biceps, Abs etc.",1.7677E+12,1.76771E+12,Torso Rotation Machine,100,,,,12,FALSE,FALSE,FALSE,1.76771E+12,,,,,,
"Tuesday Morning: Back, Biceps, Abs etc.",1.7677E+12,1.76771E+12,Torso Rotation Machine,100,,,,12,FALSE,FALSE,FALSE,1.76771E+12,,,,,,
"Tuesday Morning: Back, Biceps, Abs etc.",1.7677E+12,1.76771E+12,Crunch (Machine),95,,,,12,FALSE,FALSE,FALSE,1.76771E+12,,,,,,
"Tuesday Morning: Back, Biceps, Abs etc.",1.7677E+12,1.76771E+12,Crunch (Machine),95,,,,12,FALSE,FALSE,FALSE,1.76771E+12,,,,,,
"Monday Morning: Triceps, Chest, Shoulders etc.",1.76761E+12,1.76762E+12,Pec Deck,70,,,,12,FALSE,FALSE,FALSE,1.76761E+12,,,10,9,7,3
"Monday Morning: Triceps, Chest, Shoulders etc.",1.76761E+12,1.76762E+12,Pec Deck,75,,,,12,FALSE,FALSE,FALSE,1.76761E+12,,,10,9,7,3
"Monday Morning: Triceps, Chest, Shoulders etc.",1.76761E+12,1.76762E+12,Pec Deck,80,,,,12,FALSE,FALSE,FALSE,1.76762E+12,,,10,9,7,3
"Monday Morning: Triceps, Chest, Shoulders etc.",1.76761E+12,1.76762E+12,Chest Press (Machine),80,,,,12,FALSE,FALSE,FALSE,1.76761E+12,,,10,9,7,3
"Monday Morning: Triceps, Chest, Shoulders etc.",1.76761E+12,1.76762E+12,Chest Press (Machine),100,,,,10,FALSE,FALSE,FALSE,1.76761E+12,,,10,9,7,3
"Monday Morning: Triceps, Chest, Shoulders etc.",1.76761E+12,1.76762E+12,Chest Press (Machine),80,,,,12,FALSE,FALSE,FALSE,1.76761E+12,,,10,9,7,3
"Monday Morning: Triceps, Chest, Shoulders etc.",1.76761E+12,1.76762E+12,Chest Press (Machine),55,,,,12,FALSE,FALSE,FALSE,1.76762E+12,,,10,9,7,3
"Monday Morning: Triceps, Chest, Shoulders etc.",1.76761E+12,1.76762E+12,Chest Press (Machine),50,,,,12,FALSE,FALSE,FALSE,1.76762E+12,,,10,9,7,3
"Monday Morning: Triceps, Chest, Shoulders etc.",1.76761E+12,1.76762E+12,Chest Press (Machine),50,,,,12,FALSE,FALSE,FALSE,1.76762E+12,,,10,9,7,3
"Monday Morning: Triceps, Chest, Shoulders etc.",1.76761E+12,1.76762E+12,Skullcrusher,30,,,,12,FALSE,FALSE,FALSE,1.76761E+12,,,10,9,7,3
"Monday Morning: Triceps, Chest, Shoulders etc.",1.76761E+12,1.76762E+12,Skullcrusher,30,,,,12,FALSE,FALSE,FALSE,1.76761E+12,,,10,9,7,3
"Monday Morning: Triceps, Chest, Shoulders etc.",1.76761E+12,1.76762E+12,Skullcrusher,30,,,,12,FALSE,FALSE,FALSE,1.76761E+12,,,10,9,7,3
"Monday Morning: Triceps, Chest, Shoulders etc.",1.76761E+12,1.76762E+12,Skullcrusher,30,,,,12,FALSE,FALSE,FALSE,1.76761E+12,,,10,9,7,3
"Monday Morning: Triceps, Chest, Shoulders etc.",1.76761E+12,1.76762E+12,Skullcrusher,30,,,,12,FALSE,FALSE,FALSE,1.76761E+12,,,10,9,7,3
"Monday Morning: Triceps, Chest, Shoulders etc.",1.76761E+12,1.76762E+12,Skullcrusher,30,,,,12,FALSE,FALSE,FALSE,1.76761E+12,,,10,9,7,3
"Monday Morning: Triceps, Chest, Shoulders etc.",1.76761E+12,1.76762E+12,Torso Rotation Machine,100,,,,12,FALSE,FALSE,FALSE,1.76761E+12,,,10,9,7,3
"Monday Morning: Triceps, Chest, Shoulders etc.",1.76761E+12,1.76762E+12,Torso Rotation Machine,100,,,,12,FALSE,FALSE,FALSE,1.76761E+12,,,10,9,7,3
"Monday Morning: Triceps, Chest, Shoulders etc.",1.76761E+12,1.76762E+12,Crunch (Machine),95,,,,12,FALSE,FALSE,FALSE,1.76762E+12,,,10,9,7,3
"Monday Morning: Triceps, Chest, Shoulders etc.",1.76761E+12,1.76762E+12,Crunch (Machine),100,,,,10,FALSE,FALSE,FALSE,1.76762E+12,,,10,9,7,3
"Monday Morning: Triceps, Chest, Shoulders etc.",1.76761E+12,1.76762E+12,Tricep Pushdown,30,,,,12,FALSE,FALSE,FALSE,1.76762E+12,,,10,9,7,3
"Monday Morning: Triceps, Chest, Shoulders etc.",1.76761E+12,1.76762E+12,Tricep Pushdown,30,,,,12,FALSE,FALSE,FALSE,1.76762E+12,,,10,9,7,3
"Monday Morning: Triceps, Chest, Shoulders etc.",1.76761E+12,1.76762E+12,Tricep Pushdown,30,,,,12,FALSE,FALSE,FALSE,1.76762E+12,,,10,9,7,3
"Monday Morning: Triceps, Chest, Shoulders etc.",1.76761E+12,1.76762E+12,Tricep Press (Machine),85,,,,12,FALSE,FALSE,FALSE,1.76762E+12,,,10,9,7,3
"Monday Morning: Triceps, Chest, Shoulders etc.",1.76761E+12,1.76762E+12,Tricep Press (Machine),90,,,,10,FALSE,FALSE,FALSE,1.76762E+12,,,10,9,7,3
"Monday Morning: Triceps, Chest, Shoulders etc.",1.76761E+12,1.76762E+12,Tricep Press (Machine),100,,,,9,FALSE,FALSE,FALSE,1.76762E+12,,,10,9,7,3
"Wednesday Morning: Shoulders, Posterior thighs, Glutes etc.",1.76718E+12,1.76719E+12,Leg Press,168,,,,10,FALSE,FALSE,FALSE,1.76718E+12,,,10,7,4,0
"Wednesday Morning: Shoulders, Posterior thighs, Glutes etc.",1.76718E+12,1.76719E+12,Leg Press,208,,,,12,FALSE,FALSE,FALSE,1.76718E+12,,,10,7,4,0
"Wednesday Morning: Shoulders, Posterior thighs, Glutes etc.",1.76718E+12,1.76719E+12,Leg Press,228,,,,10,FALSE,FALSE,FALSE,1.76718E+12,,,10,7,4,0
"Wednesday Morning: Shoulders, Posterior thighs, Glutes etc.",1.76718E+12,1.76719E+12,Leg Press,228,,,,15,FALSE,FALSE,FALSE,1.76718E+12,,,10,7,4,0
"Wednesday Morning: Shoulders, Posterior thighs, Glutes etc.",1.76718E+12,1.76719E+12,Shoulder Press (Machine),40,,,,12,FALSE,FALSE,FALSE,1.76718E+12,,,10,7,4,0
"Wednesday Morning: Shoulders, Posterior thighs, Glutes etc.",1.76718E+12,1.76719E+12,Shoulder Press (Machine),45,,,,12,FALSE,FALSE,FALSE,1.76718E+12,,,10,7,4,0
"Wednesday Morning: Shoulders, Posterior thighs, Glutes etc.",1.76718E+12,1.76719E+12,Shoulder Press (Machine),45,,,,12,FALSE,FALSE,FALSE,1.76718E+12,,,10,7,4,0
"Wednesday Morning: Shoulders, Posterior thighs, Glutes etc.",1.76718E+12,1.76719E+12,Hip Adduction (Machine),130,,,,12,FALSE,FALSE,FALSE,1.76718E+12,,,10,7,4,0
"Wednesday Morning: Shoulders, Posterior thighs, Glutes etc.",1.76718E+12,1.76719E+12,Hip Adduction (Machine),135,,,,12,FALSE,FALSE,FALSE,1.76718E+12,,,10,7,4,0
"Wednesday Morning: Shoulders, Posterior thighs, Glutes etc.",1.76718E+12,1.76719E+12,Hip Adduction (Machine),140,,,,10,FALSE,FALSE,FALSE,1.76718E+12,,,10,7,4,0
"Wednesday Morning: Shoulders, Posterior thighs, Glutes etc.",1.76718E+12,1.76719E+12,Hip Abduction (Machine),140,,,,15,FALSE,FALSE,FALSE,1.76719E+12,,,10,7,4,0
"Wednesday Morning: Shoulders, Posterior thighs, Glutes etc.",1.76718E+12,1.76719E+12,Hip Abduction (Machine),160,,,,15,FALSE,FALSE,FALSE,1.76719E+12,,,10,7,4,0
"Wednesday Morning: Shoulders, Posterior thighs, Glutes etc.",1.76718E+12,1.76719E+12,Hip Abduction (Machine),165,,,,15,FALSE,FALSE,FALSE,1.76719E+12,,,10,7,4,0
"Wednesday Morning: Shoulders, Posterior thighs, Glutes etc.",1.76718E+12,1.76719E+12,Rear Delt Fly (Machine),60,,,,12,FALSE,FALSE,FALSE,1.76719E+12,,,10,7,4,0
"Wednesday Morning: Shoulders, Posterior thighs, Glutes etc.",1.76718E+12,1.76719E+12,Rear Delt Fly (Machine),65,,,,12,FALSE,FALSE,FALSE,1.76719E+12,,,10,7,4,0
"Wednesday Morning: Shoulders, Posterior thighs, Glutes etc.",1.76718E+12,1.76719E+12,Rear Delt Fly (Machine),70,,,,10,FALSE,FALSE,FALSE,1.76719E+12,,,10,7,4,0
"Wednesday Morning: Shoulders, Posterior thighs, Glutes etc.",1.76718E+12,1.76719E+12,Leg Curl (Seated),40,,,,15,FALSE,FALSE,FALSE,1.76719E+12,,,10,7,4,0
"Wednesday Morning: Shoulders, Posterior thighs, Glutes etc.",1.76718E+12,1.76719E+12,Leg Curl (Seated),55,,,,10,FALSE,FALSE,FALSE,1.76719E+12,,,10,7,4,0
"Wednesday Morning: Shoulders, Posterior thighs, Glutes etc.",1.76718E+12,1.76719E+12,Leg Curl (Seated),55,,,,12,FALSE,FALSE,FALSE,1.76719E+12,,,10,7,4,0
"Wednesday Morning: Shoulders, Posterior thighs, Glutes etc.",1.76718E+12,1.76719E+12,Lateral Raise (Cable),10,,,,10,FALSE,FALSE,FALSE,1.76719E+12,,,10,7,4,0
"Wednesday Morning: Shoulders, Posterior thighs, Glutes etc.",1.76718E+12,1.76719E+12,Lateral Raise (Cable),10,,,,10,FALSE,FALSE,FALSE,1.76719E+12,,,10,7,4,0
"Wednesday Morning: Shoulders, Posterior thighs, Glutes etc.",1.76718E+12,1.76719E+12,Lateral Raise (Cable),10,,,,10,FALSE,FALSE,FALSE,1.76719E+12,,,10,7,4,0
"Wednesday Morning: Shoulders, Posterior thighs, Glutes etc.",1.76718E+12,1.76719E+12,Leg Extension,30,,,,10,FALSE,FALSE,FALSE,1.76719E+12,,,10,7,4,0
"Wednesday Morning: Shoulders, Posterior thighs, Glutes etc.",1.76718E+12,1.76719E+12,Leg Extension,30,,,,12,FALSE,FALSE,FALSE,1.76719E+12,,,10,7,4,0
"Wednesday Morning: Shoulders, Posterior thighs, Glutes etc.",1.76718E+12,1.76719E+12,Leg Extension,35,,,,13,FALSE,FALSE,FALSE,1.76719E+12,,,10,7,4,0
"Wednesday Morning: Shoulders, Posterior thighs, Glutes etc.",1.76718E+12,1.76719E+12,Face Pull,15,,,,12,FALSE,FALSE,FALSE,1.76719E+12,,,10,7,4,0
"Wednesday Morning: Shoulders, Posterior thighs, Glutes etc.",1.76718E+12,1.76719E+12,Face Pull,20,,,,10,FALSE,FALSE,FALSE,1.76719E+12,,,10,7,4,0
"Wednesday Morning: Shoulders, Posterior thighs, Glutes etc.",1.76718E+12,1.76719E+12,Face Pull,20,,,,10,FALSE,FALSE,FALSE,1.76719E+12,,,10,7,4,0
"Wednesday Morning: Shoulders, Posterior thighs, Glutes etc.",1.76718E+12,1.76719E+12,Torso Rotation Machine,100,,,,12,FALSE,FALSE,FALSE,1.76718E+12,,,10,7,4,0
"Wednesday Morning: Shoulders, Posterior thighs, Glutes etc.",1.76718E+12,1.76719E+12,Torso Rotation Machine,100,,,,12,FALSE,FALSE,FALSE,1.76718E+12,,,10,7,4,0
"Wednesday Morning: Shoulders, Posterior thighs, Glutes etc.",1.76718E+12,1.76719E+12,Crunch (Machine),90,,,,12,FALSE,FALSE,FALSE,1.76719E+12,,,10,7,4,0
"Wednesday Morning: Shoulders, Posterior thighs, Glutes etc.",1.76718E+12,1.76719E+12,Crunch (Machine),90,,,,12,FALSE,FALSE,FALSE,1.76719E+12,,,10,7,4,0
"Tuesday Morning: Back, Biceps, Abs etc.",1.7671E+12,1.7671E+12,Hammer Curl (Dumbbell),20,,,,12,FALSE,FALSE,FALSE,1.7671E+12,,,9,2,3,0
"Tuesday Morning: Back, Biceps, Abs etc.",1.7671E+12,1.7671E+12,Hammer Curl (Dumbbell),20,,,,10,FALSE,FALSE,FALSE,1.7671E+12,,,9,2,3,0
"Tuesday Morning: Back, Biceps, Abs etc.",1.7671E+12,1.7671E+12,Hammer Curl (Dumbbell),20,,,,10,FALSE,FALSE,FALSE,1.7671E+12,,,9,2,3,0
"Tuesday Morning: Back, Biceps, Abs etc.",1.7671E+12,1.7671E+12,Shrug,35,,,,10,FALSE,FALSE,FALSE,1.7671E+12,,,9,2,3,0
"Tuesday Morning: Back, Biceps, Abs etc.",1.7671E+12,1.7671E+12,Shrug,40,,,,10,FALSE,FALSE,FALSE,1.7671E+12,,,9,2,3,0
"Tuesday Morning: Back, Biceps, Abs etc.",1.7671E+12,1.7671E+12,Shrug,40,,,,12,FALSE,FALSE,FALSE,1.7671E+12,,,9,2,3,0
"Tuesday Morning: Back, Biceps, Abs etc.",1.7671E+12,1.7671E+12,Pull-up (Assisted),,,70,,10,FALSE,FALSE,FALSE,1.7671E+12,,,9,2,3,0
"Tuesday Morning: Back, Biceps, Abs etc.",1.7671E+12,1.7671E+12,Pull-up (Assisted),,,70,,10,FALSE,FALSE,FALSE,1.7671E+12,,,9,2,3,0
"Tuesday Morning: Back, Biceps, Abs etc.",1.7671E+12,1.7671E+12,Pull-up (Assisted),,,55,,8,FALSE,FALSE,FALSE,1.7671E+12,,,9,2,3,0
"Tuesday Morning: Back, Biceps, Abs etc.",1.7671E+12,1.7671E+12,Pull-up (Assisted),,,55,,8,FALSE,FALSE,FALSE,1.7671E+12,,,9,2,3,0
"Tuesday Morning: Back, Biceps, Abs etc.",1.7671E+12,1.7671E+12,Bicep Curl (Machine),40,,,,12,FALSE,FALSE,FALSE,1.7671E+12,,,9,2,3,0
"Tuesday Morning: Back, Biceps, Abs etc.",1.7671E+12,1.7671E+12,Bicep Curl (Machine),55,,,,12,FALSE,FALSE,FALSE,1.7671E+12,,,9,2,3,0
"Tuesday Morning: Back, Biceps, Abs etc.",1.7671E+12,1.7671E+12,Bicep Curl (Machine),60,,,,12,FALSE,FALSE,FALSE,1.7671E+12,,,9,2,3,0
"Tuesday Morning: Back, Biceps, Abs etc.",1.7671E+12,1.7671E+12,Leg Raise (Capt Chair),,0,,,12,FALSE,FALSE,FALSE,1.7671E+12,,,9,2,3,0
"Tuesday Morning: Back, Biceps, Abs etc.",1.7671E+12,1.7671E+12,Leg Raise (Capt Chair),,0,,,15,FALSE,FALSE,FALSE,1.7671E+12,,,9,2,3,0
"Tuesday Morning: Back, Biceps, Abs etc.",1.7671E+12,1.7671E+12,Row (Seated Cable),70,,,,10,FALSE,FALSE,FALSE,1.7671E+12,,,9,2,3,0
"Tuesday Morning: Back, Biceps, Abs etc.",1.7671E+12,1.7671E+12,Row (Seated Cable),70,,,,12,FALSE,FALSE,FALSE,1.7671E+12,,,9,2,3,0
"Tuesday Morning: Back, Biceps, Abs etc.",1.7671E+12,1.7671E+12,Row (Seated Cable),70,,,,10,FALSE,FALSE,FALSE,1.7671E+12,,,9,2,3,0
"Tuesday Morning: Back, Biceps, Abs etc.",1.7671E+12,1.7671E+12,Bicep Curl (Dumbbell),25,,,,10,FALSE,FALSE,FALSE,1.7671E+12,,,9,2,3,0
"Tuesday Morning: Back, Biceps, Abs etc.",1.7671E+12,1.7671E+12,Bicep Curl (Dumbbell),25,,,,8,FALSE,FALSE,FALSE,1.7671E+12,,,9,2,3,0
"Tuesday Morning: Back, Biceps, Abs etc.",1.7671E+12,1.7671E+12,Torso Rotation Machine,100,,,,12,FALSE,FALSE,FALSE,1.7671E+12,,,9,2,3,0
"Tuesday Morning: Back, Biceps, Abs etc.",1.7671E+12,1.7671E+12,Torso Rotation Machine,100,,,,12,FALSE,FALSE,FALSE,1.7671E+12,,,9,2,3,0
"Tuesday Morning: Back, Biceps, Abs etc.",1.7671E+12,1.7671E+12,Lat Pulldown (Cable),42.5,,,,10,FALSE,FALSE,FALSE,1.7671E+12,,,9,2,3,0
"Tuesday Morning: Back, Biceps, Abs etc.",1.7671E+12,1.7671E+12,Lat Pulldown (Cable),35,,,,10,FALSE,FALSE,FALSE,1.7671E+12,,,9,2,3,0
"Tuesday Morning: Back, Biceps, Abs etc.",1.7671E+12,1.7671E+12,Crunch (Machine),90,,,,12,FALSE,FALSE,FALSE,1.7671E+12,,,9,2,3,0
"Tuesday Morning: Back, Biceps, Abs etc.",1.7671E+12,1.7671E+12,Crunch (Machine),90,,,,12,FALSE,FALSE,FALSE,1.7671E+12,,,9,2,3,0
"Tuesday Morning: Back, Biceps, Abs etc.",1.7671E+12,1.7671E+12,Crunch (Machine),90,,,,10,FALSE,FALSE,FALSE,1.7671E+12,,,9,2,3,0
"Monday Morning: Triceps, Chest, Shoulders etc.",1.76701E+12,1.76702E+12,Pec Deck,55,,,,12,FALSE,FALSE,FALSE,1.76702E+12,,,9,2,8,2
"Monday Morning: Triceps, Chest, Shoulders etc.",1.76701E+12,1.76702E+12,Pec Deck,70,,,,12,FALSE,FALSE,FALSE,1.76702E+12,,,9,2,8,2
"Monday Morning: Triceps, Chest, Shoulders etc.",1.76701E+12,1.76702E+12,Pec Deck,70,,,,12,FALSE,FALSE,FALSE,1.76702E+12,,,9,2,8,2
"Monday Morning: Triceps, Chest, Shoulders etc.",1.76701E+12,1.76702E+12,Pec Deck,75,,,,12,FALSE,FALSE,FALSE,1.76702E+12,,,9,2,8,2
"Monday Morning: Triceps, Chest, Shoulders etc.",1.76701E+12,1.76702E+12,Chest Press (Machine),30,,,,12,FALSE,FALSE,FALSE,1.76701E+12,,,9,2,8,2
"Monday Morning: Triceps, Chest, Shoulders etc.",1.76701E+12,1.76702E+12,Chest Press (Machine),40,,,,12,FALSE,FALSE,FALSE,1.76702E+12,,,9,2,8,2
"Monday Morning: Triceps, Chest, Shoulders etc.",1.76701E+12,1.76702E+12,Chest Press (Machine),40,,,,12,FALSE,FALSE,FALSE,1.76701E+12,,,9,2,8,2
"Monday Morning: Triceps, Chest, Shoulders etc.",1.76701E+12,1.76702E+12,Chest Press (Machine),40,,,,10,FALSE,FALSE,FALSE,1.76701E+12,,,9,2,8,2
"Monday Morning: Triceps, Chest, Shoulders etc.",1.76701E+12,1.76702E+12,Chest Press (Machine),40,,,,12,FALSE,FALSE,FALSE,1.76702E+12,,,9,2,8,2
"Monday Morning: Triceps, Chest, Shoulders etc.",1.76701E+12,1.76702E+12,Chest Press (Machine),55,,,,12,FALSE,FALSE,FALSE,1.76702E+12,,,9,2,8,2
"Monday Morning: Triceps, Chest, Shoulders etc.",1.76701E+12,1.76702E+12,Skullcrusher,30,,,,12,FALSE,FALSE,FALSE,1.76701E+12,,,9,2,8,2
"Monday Morning: Triceps, Chest, Shoulders etc.",1.76701E+12,1.76702E+12,Skullcrusher,30,,,,12,FALSE,FALSE,FALSE,1.76702E+12,,,9,2,8,2
"Monday Morning: Triceps, Chest, Shoulders etc.",1.76701E+12,1.76702E+12,Skullcrusher,30,,,,12,FALSE,FALSE,FALSE,1.76702E+12,,,9,2,8,2
"Monday Morning: Triceps, Chest, Shoulders etc.",1.76701E+12,1.76702E+12,Skullcrusher,30,,,,12,FALSE,FALSE,FALSE,1.76701E+12,,,9,2,8,2
"Monday Morning: Triceps, Chest, Shoulders etc.",1.76701E+12,1.76702E+12,Skullcrusher,30,,,,12,FALSE,FALSE,FALSE,1.76702E+12,,,9,2,8,2
"Monday Morning: Triceps, Chest, Shoulders etc.",1.76701E+12,1.76702E+12,Skullcrusher,30,,,,12,FALSE,FALSE,FALSE,1.76702E+12,,,9,2,8,2
"Monday Morning: Triceps, Chest, Shoulders etc.",1.76701E+12,1.76702E+12,Tricep Dip,,0,,,4,FALSE,FALSE,FALSE,1.76702E+12,,,9,2,8,2
"Monday Morning: Triceps, Chest, Shoulders etc.",1.76701E+12,1.76702E+12,Torso Rotation Machine,100,,,,12,FALSE,FALSE,FALSE,1.76702E+12,,,9,2,8,2
"Monday Morning: Triceps, Chest, Shoulders etc.",1.76701E+12,1.76702E+12,Torso Rotation Machine,100,,,,12,FALSE,FALSE,FALSE,1.76702E+12,,,9,2,8,2
"Monday Morning: Triceps, Chest, Shoulders etc.",1.76701E+12,1.76702E+12,Crunch (Machine),95,,,,12,FALSE,FALSE,FALSE,1.76702E+12,,,9,2,8,2
"Monday Morning: Triceps, Chest, Shoulders etc.",1.76701E+12,1.76702E+12,Crunch (Machine),100,,,,10,FALSE,FALSE,FALSE,1.76702E+12,,,9,2,8,2
"Monday Morning: Triceps, Chest, Shoulders etc.",1.76701E+12,1.76702E+12,Tricep Pushdown,25,,,,12,FALSE,FALSE,FALSE,1.76702E+12,,,9,2,8,2
"Monday Morning: Triceps, Chest, Shoulders etc.",1.76701E+12,1.76702E+12,Tricep Pushdown,25,,,,15,FALSE,FALSE,FALSE,1.76702E+12,,,9,2,8,2
"Monday Morning: Triceps, Chest, Shoulders etc.",1.76701E+12,1.76702E+12,Tricep Pushdown,30,,,,10,FALSE,FALSE,FALSE,1.76702E+12,,,9,2,8,2
"Monday Morning: Triceps, Chest, Shoulders etc.",1.76701E+12,1.76702E+12,Tricep Press (Machine),85,,,,12,FALSE,FALSE,FALSE,1.76702E+12,,,9,2,8,2
"Monday Morning: Triceps, Chest, Shoulders etc.",1.76701E+12,1.76702E+12,Tricep Press (Machine),90,,,,10,FALSE,FALSE,FALSE,1.76702E+12,,,9,2,8,2
"Monday Morning: Triceps, Chest, Shoulders etc.",1.76701E+12,1.76702E+12,Tricep Press (Machine),90,,,,10,FALSE,FALSE,FALSE,1.76702E+12,,,9,2,8,2
"Wednesday Morning: Shoulders, Posterior thighs, Glutes etc.",1.76658E+12,1.76658E+12,Leg Press,118,,,,10,FALSE,FALSE,FALSE,1.76658E+12,,,9,7,6,8
"Wednesday Morning: Shoulders, Posterior thighs, Glutes etc.",1.76658E+12,1.76658E+12,Leg Press,118,,,,15,FALSE,FALSE,FALSE,1.76658E+12,,,9,7,6,8
"Wednesday Morning: Shoulders, Posterior thighs, Glutes etc.",1.76658E+12,1.76658E+12,Leg Press,168,,,,12,FALSE,FALSE,FALSE,1.76658E+12,,,9,7,6,8
"Wednesday Morning: Shoulders, Posterior thighs, Glutes etc.",1.76658E+12,1.76658E+12,Leg Press,208,,,,15,FALSE,FALSE,FALSE,1.76658E+12,,,9,7,6,8
"Wednesday Morning: Shoulders, Posterior thighs, Glutes etc.",1.76658E+12,1.76658E+12,Shoulder Press (Machine),40,,,,12,FALSE,FALSE,FALSE,1.76658E+12,,,9,7,6,8
"Wednesday Morning: Shoulders, Posterior thighs, Glutes etc.",1.76658E+12,1.76658E+12,Shoulder Press (Machine),40,,,,12,FALSE,FALSE,FALSE,1.76658E+12,,,9,7,6,8
"Wednesday Morning: Shoulders, Posterior thighs, Glutes etc.",1.76658E+12,1.76658E+12,Shoulder Press (Machine),45,,,,11,FALSE,FALSE,FALSE,1.76658E+12,,,9,7,6,8
"Wednesday Morning: Shoulders, Posterior thighs, Glutes etc.",1.76658E+12,1.76658E+12,Hip Adduction (Machine),110,,,,10,FALSE,FALSE,FALSE,1.76658E+12,,,9,7,6,8
"Wednesday Morning: Shoulders, Posterior thighs, Glutes etc.",1.76658E+12,1.76658E+12,Hip Adduction (Machine),110,,,,12,FALSE,FALSE,FALSE,1.76658E+12,,,9,7,6,8
"Wednesday Morning: Shoulders, Posterior thighs, Glutes etc.",1.76658E+12,1.76658E+12,Hip Adduction (Machine),125,,,,13,FALSE,FALSE,FALSE,1.76658E+12,,,9,7,6,8
"Wednesday Morning: Shoulders, Posterior thighs, Glutes etc.",1.76658E+12,1.76658E+12,Hip Abduction (Machine),120,,,,15,FALSE,FALSE,FALSE,1.76658E+12,,,9,7,6,8
"Wednesday Morning: Shoulders, Posterior thighs, Glutes etc.",1.76658E+12,1.76658E+12,Hip Abduction (Machine),140,,,,15,FALSE,FALSE,FALSE,1.76658E+12,,,9,7,6,8
"Wednesday Morning: Shoulders, Posterior thighs, Glutes etc.",1.76658E+12,1.76658E+12,Hip Abduction (Machine),160,,,,15,FALSE,FALSE,FALSE,1.76658E+12,,,9,7,6,8
"Wednesday Morning: Shoulders, Posterior thighs, Glutes etc.",1.76658E+12,1.76658E+12,Rear Delt Fly (Machine),55,,,,12,FALSE,FALSE,FALSE,1.76658E+12,,,9,7,6,8
"Wednesday Morning: Shoulders, Posterior thighs, Glutes etc.",1.76658E+12,1.76658E+12,Rear Delt Fly (Machine),60,,,,12,FALSE,FALSE,FALSE,1.76658E+12,,,9,7,6,8
"Wednesday Morning: Shoulders, Posterior thighs, Glutes etc.",1.76658E+12,1.76658E+12,Rear Delt Fly (Machine),65,,,,12,FALSE,FALSE,FALSE,1.76658E+12,,,9,7,6,8
"Wednesday Morning: Shoulders, Posterior thighs, Glutes etc.",1.76658E+12,1.76658E+12,Lateral Raise (Cable),10,,,,10,FALSE,FALSE,FALSE,1.76658E+12,,,9,7,6,8
"Wednesday Morning: Shoulders, Posterior thighs, Glutes etc.",1.76658E+12,1.76658E+12,Lateral Raise (Cable),10,,,,10,FALSE,FALSE,FALSE,1.76658E+12,,,9,7,6,8
"Wednesday Morning: Shoulders, Posterior thighs, Glutes etc.",1.76658E+12,1.76658E+12,Lateral Raise (Cable),10,,,,10,FALSE,FALSE,FALSE,1.76658E+12,,,9,7,6,8
"Wednesday Morning: Shoulders, Posterior thighs, Glutes etc.",1.76658E+12,1.76658E+12,Face Pull,15,,,,10,FALSE,FALSE,FALSE,1.76658E+12,,,9,7,6,8
